trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Used_image_1,Used_image_2,Used_image_3,Used_image_4,Used_image_5,Used_image_6,Used_image_7,Used_image_8,Unused_image_1,Unused_image_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,welcome.started,welcome.stopped,pointer_dot_0.started,pointer_dot_0.stopped,pointer_dot_1.started,pointer_dot_1.stopped,pointer_dot_2.started,pointer_dot_2.stopped,SD_image.started,SD_image.stopped,memDisplayOnTimePractice,mem_image_0_practice,mem_image_1_practice,mem_image_2_practice,mem_image_3_practice,mem_image_4_practice,mem_image_5_practice,mem_image_6_practice,mem_image_7_practice,retention_interval_practice,retro_0_post_1_practice,change_or_no_practice,cue_location_practice,mem_display_to_test_array_duration_s,mem_display_to_cue_duration_s,routine_duration_s,array_image_1f.started,array_image_1f.stopped,array_image_2f.started,array_image_2f.stopped,array_image_3f.started,array_image_3f.stopped,array_image_4f.started,array_image_4f.stopped,array_image_5f.started,array_image_5f.stopped,array_image_6f.started,array_image_6f.stopped,array_image_7f.started,array_image_7f.stopped,array_image_8f.started,array_image_8f.stopped,pointer_dot_0b.started,pointer_dot_0b.stopped,pointer_dot_1b.started,pointer_dot_1b.stopped,pointer_dot_2b.started,pointer_dot_2b.stopped,sd_practice_resp.keys,sd_practice_resp.rt,sd_practice_resp.started,sd_practice_resp.stopped,text_10.started,text_10.stopped,conf_practice_resp.keys,conf_practice_resp.rt,conf_practice_resp.started,conf_practice_resp.stopped,image.started,image.stopped,training_trial_index,memDisplayOnTimeTraining,mem_image_0_training,mem_image_1_training,mem_image_2_training,mem_image_3_training,mem_image_4_training,mem_image_5_training,mem_image_6_training,mem_image_7_training,retro_0_post_1_training,change_or_no_training,cue_location_training,array_image_1l.started,array_image_1l.stopped,test_image_0_training,test_image_1_training,test_image_2_training,test_image_3_training,test_image_4_training,test_image_5_training,test_image_6_training,test_image_7_training,consecutive_correct_retro_short,array_image_1m.started,array_image_1m.stopped,array_image_2m.started,array_image_2m.stopped,array_image_3m.started,array_image_3m.stopped,array_image_4m.started,array_image_4m.stopped,array_image_5m.started,array_image_5m.stopped,array_image_6m.started,array_image_6m.stopped,array_image_7m.started,array_image_7m.stopped,array_image_8m.started,array_image_8m.stopped,pointer_dot_0d.started,pointer_dot_0d.stopped,pointer_dot_1d.started,pointer_dot_1d.stopped,pointer_dot_2d.started,pointer_dot_2d.stopped,reminder_training.started,reminder_training.stopped,sd_training_resp.keys,sd_training_resp.rt,sd_training_resp.started,sd_training_resp.stopped,text_15.started,text_15.stopped,conf_training_resp.keys,conf_training_resp.rt,conf_training_resp.started,conf_training_resp.stopped,text.started,text.stopped,short_interval_training_finished,training_trial_index_long_this_block,correct_retro_long_this_block,retro_trials_long_this_block,long_interval_block_finished,long_block_retro_acc,reached_criterion,run_out_of_trials,participant,mapping,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1006.3724772750002,0,7,4,9,1,8,3,6,1,0,6,1024.1179196829999,None,0,7,4,9,1,8,3,6,0,1025.317480881,None,1025.317480881,None,1025.317480881,None,1025.317480881,None,1025.317480881,None,1025.317480881,None,1025.317480881,None,1025.317480881,None,1025.4240551479998,1025.9304903539996,1025.4240551479998,1025.9304903539996,1025.4240551479998,1025.9304903539996,None,None,left,1.7913928619991566,1025.4240551479998,None,None,None,z,0.22946021600000677,1027.2900021159994,None,1027.5566238399997,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1010.3944572800001,3,7,0,9,4,5,2,6,1,1,6,1028.1429810009995,None,3,7,0,9,4,5,1,6,0,1029.369221074,None,1029.369221074,None,1029.369221074,None,1029.369221074,None,1029.369221074,None,1029.369221074,None,1029.369221074,None,1029.369221074,None,1029.4758422280001,1029.98236687,1029.4758422280001,1029.98236687,1029.4758422280001,1029.98236687,None,None,left,3.019618311999693,1029.4758422280001,None,None,None,z,0.39142141999946034,1032.5680446709994,None,1032.9945583049994,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1015.830979241,2,8,0,5,4,7,3,9,0,0,4,1033.5676304009994,None,2,8,0,5,4,7,3,9,0,1036.166689316,None,1036.166689316,None,1036.166689316,None,1036.166689316,None,1036.166689316,None,1036.166689316,None,1036.166689316,None,1036.166689316,None,1034.8871324699994,1035.3936695969996,1034.8871324699994,1035.3936695969996,1034.8871324699994,1035.3936695969996,None,None,left,2.5447988830001123,1036.166689316,None,None,None,c,0.1083900090006864,1038.7790275669995,None,1038.938924039,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1021.7765933310002,1,9,4,5,0,7,3,8,0,1,2,1039.5254158449998,None,1,9,2,5,0,7,3,8,1,1042.124421038,None,1042.124421038,None,1042.124421038,None,1042.124421038,None,1042.124421038,None,1042.124421038,None,1042.124421038,None,1042.124421038,None,1040.844914106,1041.351392871,1040.844914106,1041.351392871,1040.844914106,1041.351392871,None,None,left,3.451053236000007,1042.124421038,None,None,None,x,0.30042987399974663,1045.6430959259997,None,1045.9895415359997,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1028.8280792369997,1,7,3,9,4,5,2,6,0,0,0,1046.5760776709994,None,1,7,3,9,4,5,2,6,2,1049.2017686259996,None,1049.2017686259996,None,1049.2017686259996,None,1049.2017686259996,None,1049.2017686259996,None,1049.2017686259996,None,1049.2017686259996,None,1049.2017686259996,None,1047.8955796169994,1048.401992477,1047.8955796169994,1048.401992477,1047.8955796169994,1048.401992477,None,None,down,1.7816779370004951,1049.2017686259996,None,None,None,z,0.4624268919997121,1051.041040432,None,1051.5475267049997,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1034.3846163509997,1,7,2,9,3,8,0,5,1,0,6,1052.1205655079993,None,1,7,2,9,3,8,0,5,2,1053.3334806069997,None,1053.3334806069997,None,1053.3334806069997,None,1053.3334806069997,None,1053.3334806069997,None,1053.3334806069997,None,1053.3334806069997,None,1053.3334806069997,None,1053.440106995,1053.9466219730002,1053.440106995,1053.9466219730002,1053.440106995,1053.9466219730002,None,None,down,2.6793574009998338,1053.440106995,None,None,None,z,0.2376691250001386,1056.1857945639995,None,1056.4522972469995,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1039.291544443,1,9,3,5,4,7,2,6,1,1,1,1057.0387414509996,None,1,0,3,5,4,7,2,6,2,1058.264930368,None,1058.264930368,None,1058.264930368,None,1058.264930368,None,1058.264930368,None,1058.264930368,None,1058.264930368,None,1058.264930368,None,1058.3448741299999,1058.8514317079998,1058.3448741299999,1058.8514317079998,1058.3448741299999,1058.8514317079998,None,None,down,2.9426325559998077,1058.3448741299999,None,None,None,x,0.17034477600009268,1061.357104478,None,1061.5703063209994,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1044.4086436010002,4,7,0,6,3,5,2,9,1,1,3,1062.1568052769999,None,4,7,0,1,3,5,2,9,2,1063.3696448459996,None,1063.3696448459996,None,1063.3696448459996,None,1063.3696448459996,None,1063.3696448459996,None,1063.3696448459996,None,1063.3696448459996,None,1063.3696448459996,None,1063.4762989720002,1063.9828174089998,1063.4762989720002,1063.9828174089998,1063.4762989720002,1063.9828174089998,None,None,down,2.2031615589994544,1063.4762989720002,None,None,None,x,0.20937618099924293,1065.7420889019995,None,1065.982048373,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1048.820663038,2,6,1,7,3,5,4,9,1,1,3,1066.5685100949995,None,2,6,1,0,3,5,4,9,2,1067.7813783419997,None,1067.7813783419997,None,1067.7813783419997,None,1067.7813783419997,None,1067.7813783419997,None,1067.7813783419997,None,1067.7813783419997,None,1067.7813783419997,None,1067.8879606889996,1068.394477035,1067.8879606889996,1068.394477035,1067.8879606889996,1068.394477035,None,None,down,1.4154461289999745,1067.8879606889996,None,None,None,x,0.2506960880000406,1069.3807692229993,None,1069.6739416760001,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1052.5102933569997,2,7,0,5,4,8,3,9,0,1,2,1070.2471044570002,None,2,7,1,5,4,8,3,9,0,1072.8461218379998,None,1072.8461218379998,None,1072.8461218379998,None,1072.8461218379998,None,1072.8461218379998,None,1072.8461218379998,None,1072.8461218379998,None,1072.8461218379998,None,1071.5665989789995,1072.0730312489995,1071.5665989789995,1072.0730312489995,1071.5665989789995,1072.0730312489995,1080.816432261,None,down,9.089280149999468,1072.8461218379998,None,None,None,x,0.36221404199932294,1081.9892517509998,None,1082.3890948859998,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1065.227216417,3,7,0,8,4,9,1,5,1,0,3,1082.975582211,None,3,7,0,8,4,9,1,5,0,1084.188454217,None,1084.188454217,None,1084.188454217,None,1084.188454217,None,1084.188454217,None,1084.188454217,None,1084.188454217,None,1084.188454217,None,1084.2951194959996,1084.8015439619994,1084.2951194959996,1084.8015439619994,1084.2951194959996,1084.8015439619994,None,None,down,1.1523304359998292,1084.2951194959996,None,None,None,z,0.6221466789993428,1085.5213179029997,None,1086.1876787789997,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1069.026897281,1,7,3,6,4,9,2,5,1,1,6,1086.7741731830001,None,1,7,3,6,4,9,0,5,0,1088.000305998,None,1088.000305998,None,1088.000305998,None,1088.000305998,None,1088.000305998,None,1088.000305998,None,1088.000305998,None,1088.000305998,None,1088.1069948929999,1088.6134848679994,1088.1069948929999,1088.6134848679994,1088.1069948929999,1088.6134848679994,None,None,down,1.3884583979997842,1088.1069948929999,None,None,None,z,0.21838146099980804,1089.5730716569997,None,1089.8395819789994,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1092.4417539639999,2,7,1,5,0,6,4,8,1,1,4,1110.1919260609993,None,2,7,1,5,3,6,4,8,0,1111.4181779909995,None,1111.4181779909995,None,1111.4181779909995,None,1111.4181779909995,None,1111.4181779909995,None,1111.4181779909995,None,1111.4181779909995,None,1111.4181779909995,None,1111.49809198,1112.0046400069996,1111.49809198,1112.0046400069996,1111.49809198,1112.0046400069996,None,None,down,2.6773566270003357,1111.49809198,None,None,None,z,0.31565632700039714,1114.2437616959996,None,1114.5902694279994,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1097.4294585239995,1,9,2,8,4,7,3,6,0,0,1,1115.176710021,None,1,9,2,8,4,7,3,6,1,1117.789058194,None,1117.789058194,None,1117.789058194,None,1117.789058194,None,1117.789058194,None,1117.789058194,None,1117.789058194,None,1117.789058194,None,1116.482921631,1116.9893215729999,1116.482921631,1116.9893215729999,1116.482921631,1116.9893215729999,None,None,down,1.2823807989998386,1117.789058194,None,None,None,z,0.16276363000088168,1119.148575583,None,1119.361791833,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1102.2012789640003,2,7,1,5,4,9,0,6,1,0,1,1119.948262899,None,2,7,1,5,4,9,0,6,1,1121.1744764159994,None,1121.1744764159994,None,1121.1744764159994,None,1121.1744764159994,None,1121.1744764159994,None,1121.1744764159994,None,1121.1744764159994,None,1121.1744764159994,None,1121.2543970079996,1121.7609111639995,1121.2543970079996,1121.7609111639995,1121.2543970079996,1121.7609111639995,None,None,down,1.1850534180002796,1121.2543970079996,None,None,None,z,0.14814948299954267,1122.507305127,None,1122.6938985219995,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1105.5306843460003,4,9,3,5,2,8,0,6,1,1,5,1123.2670062299994,None,4,9,3,5,2,1,0,6,1,1124.4798213819995,None,1124.4798213819995,None,1124.4798213819995,None,1124.4798213819995,None,1124.4798213819995,None,1124.4798213819995,None,1124.4798213819995,None,1124.4798213819995,None,1124.5864303999997,1125.0929808769997,1124.5864303999997,1125.0929808769997,1124.5864303999997,1125.0929808769997,None,None,down,1.3730266319998918,1124.5864303999997,None,None,None,z,0.12550015799934044,1126.025968373,None,1126.185870706,None,,,,,,,,,109,32,2022_Sep_21_1336,templeton_exp2A_SD,2020.2.10,37.50657490254292,
