trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Used_image_1,Used_image_2,Used_image_3,Used_image_4,Used_image_5,Used_image_6,Used_image_7,Used_image_8,Unused_image_1,Unused_image_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,welcome.started,welcome.stopped,pointer_dot_0.started,pointer_dot_0.stopped,pointer_dot_1.started,pointer_dot_1.stopped,pointer_dot_2.started,pointer_dot_2.stopped,SD_image.started,SD_image.stopped,memDisplayOnTimePractice,mem_image_0_practice,mem_image_1_practice,mem_image_2_practice,mem_image_3_practice,mem_image_4_practice,mem_image_5_practice,mem_image_6_practice,mem_image_7_practice,retention_interval_practice,retro_0_post_1_practice,change_or_no_practice,cue_location_practice,mem_display_to_test_array_duration_s,mem_display_to_cue_duration_s,routine_duration_s,array_image_1f.started,array_image_1f.stopped,array_image_2f.started,array_image_2f.stopped,array_image_3f.started,array_image_3f.stopped,array_image_4f.started,array_image_4f.stopped,array_image_5f.started,array_image_5f.stopped,array_image_6f.started,array_image_6f.stopped,array_image_7f.started,array_image_7f.stopped,array_image_8f.started,array_image_8f.stopped,pointer_dot_0b.started,pointer_dot_0b.stopped,pointer_dot_1b.started,pointer_dot_1b.stopped,pointer_dot_2b.started,pointer_dot_2b.stopped,sd_practice_resp.keys,sd_practice_resp.rt,sd_practice_resp.started,sd_practice_resp.stopped,text_10.started,text_10.stopped,conf_practice_resp.keys,conf_practice_resp.rt,conf_practice_resp.started,conf_practice_resp.stopped,image.started,image.stopped,training_trial_index,memDisplayOnTimeTraining,mem_image_0_training,mem_image_1_training,mem_image_2_training,mem_image_3_training,mem_image_4_training,mem_image_5_training,mem_image_6_training,mem_image_7_training,retro_0_post_1_training,change_or_no_training,cue_location_training,array_image_1l.started,array_image_1l.stopped,test_image_0_training,test_image_1_training,test_image_2_training,test_image_3_training,test_image_4_training,test_image_5_training,test_image_6_training,test_image_7_training,consecutive_correct_retro_short,array_image_1m.started,array_image_1m.stopped,array_image_2m.started,array_image_2m.stopped,array_image_3m.started,array_image_3m.stopped,array_image_4m.started,array_image_4m.stopped,array_image_5m.started,array_image_5m.stopped,array_image_6m.started,array_image_6m.stopped,array_image_7m.started,array_image_7m.stopped,array_image_8m.started,array_image_8m.stopped,pointer_dot_0d.started,pointer_dot_0d.stopped,pointer_dot_1d.started,pointer_dot_1d.stopped,pointer_dot_2d.started,pointer_dot_2d.stopped,reminder_training.started,reminder_training.stopped,sd_training_resp.keys,sd_training_resp.rt,sd_training_resp.started,sd_training_resp.stopped,text_15.started,text_15.stopped,conf_training_resp.keys,conf_training_resp.rt,conf_training_resp.started,conf_training_resp.stopped,text.started,text.stopped,short_interval_training_finished,training_trial_index_long_this_block,correct_retro_long_this_block,retro_trials_long_this_block,long_interval_block_finished,long_block_retro_acc,reached_criterion,run_out_of_trials,participant,mapping,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,385.6137170520001,0,9,1,8,2,6,3,7,1,0,6,479.80413803400006,None,0,9,1,8,2,6,3,7,2,481.016990137,None,481.016990137,None,481.016990137,None,481.016990137,None,481.016990137,None,481.016990137,None,481.016990137,None,481.016990137,None,481.1236649560001,481.6301461090002,481.1236649560001,481.6301461090002,481.1236649560001,481.6301461090002,None,None,left,1.076703230000021,481.1236649560001,None,None,None,z,0.7945278659999531,482.269859087,None,483.0962462440002,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,389.4787758800003,2,7,4,5,0,8,3,6,0,1,0,483.6692974890002,None,1,7,4,5,0,8,3,6,0,486.2683239590001,None,486.2683239590001,None,486.2683239590001,None,486.2683239590001,None,486.2683239590001,None,486.2683239590001,None,486.2683239590001,None,486.2683239590001,None,484.9622066810002,485.46867410999994,484.9622066810002,485.46867410999994,484.9622066810002,485.46867410999994,None,None,left,0.6280479249999189,486.2683239590001,None,None,None,z,1.542915525999888,486.9614623570001,None,488.53420782600006,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,394.9153631250001,1,6,3,9,4,5,2,7,1,0,5,489.1072648720001,None,1,6,3,9,4,5,2,7,0,490.3201028620001,None,490.3201028620001,None,490.3201028620001,None,490.3201028620001,None,490.3201028620001,None,490.3201028620001,None,490.3201028620001,None,490.3201028620001,None,490.4001705380001,490.90654576399993,490.4001705380001,490.90654576399993,490.4001705380001,490.90654576399993,None,None,left,0.7521974790001877,490.4001705380001,None,None,None,z,1.3419537360000504,491.22643205600025,None,492.612654778,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,398.9952004310003,3,8,4,5,1,7,0,9,1,1,0,493.1857250950002,None,2,8,4,5,1,7,0,9,0,494.39864402500007,None,494.39864402500007,None,494.39864402500007,None,494.39864402500007,None,494.39864402500007,None,494.39864402500007,None,494.39864402500007,None,494.39864402500007,None,494.47860995500014,494.9850422630002,494.47860995500014,494.9850422630002,494.47860995500014,494.9850422630002,None,None,down,0.8817682760000025,494.47860995500014,None,None,None,z,2.146173154999815,495.438217074,None,497.62404478100007,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,404.0062833230004,2,8,1,9,4,5,3,7,1,0,7,498.197152019,None,2,8,1,9,4,5,3,7,0,499.4100685120002,None,499.4100685120002,None,499.4100685120002,None,499.4100685120002,None,499.4100685120002,None,499.4100685120002,None,499.4100685120002,None,499.4100685120002,None,499.4899679800001,499.99652557399986,499.4899679800001,499.99652557399986,499.4899679800001,499.99652557399986,None,None,left,0.7743052920000082,499.4899679800001,None,None,None,z,0.5213359809999929,500.343049179,None,500.9027603129998,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,407.2841790550001,0,5,3,9,4,6,2,7,0,1,1,501.47595195400027,None,0,1,3,9,4,6,2,7,0,504.0749635870002,None,504.0749635870002,None,504.0749635870002,None,504.0749635870002,None,504.0749635870002,None,504.0749635870002,None,504.0749635870002,None,504.0749635870002,None,502.7688297750001,503.2752819269999,502.7688297750001,503.2752819269999,502.7688297750001,503.2752819269999,None,None,left,0.5574100969997744,504.0749635870002,None,None,None,c,1.1362994470000558,504.6880888569999,None,505.8609651319998,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,412.24342651300003,0,8,2,7,3,5,1,9,1,0,3,506.434088169,None,0,8,2,7,3,5,1,9,0,507.6469425790001,None,507.6469425790001,None,507.6469425790001,None,507.6469425790001,None,507.6469425790001,None,507.6469425790001,None,507.6469425790001,None,507.6469425790001,None,507.72687738000013,508.23329286900025,507.72687738000013,508.23329286900025,507.72687738000013,508.23329286900025,None,None,left,1.9935262139997576,507.72687738000013,None,None,None,x,0.43690049599990743,509.779468961,None,510.25929573600024,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,416.64161003100025,2,6,1,5,3,8,0,9,0,1,7,510.83240817900014,None,2,6,1,5,3,8,0,4,1,513.4314217420001,None,513.4314217420001,None,513.4314217420001,None,513.4314217420001,None,513.4314217420001,None,513.4314217420001,None,513.4314217420001,None,513.4314217420001,None,512.1519435119999,512.658340507,512.1519435119999,512.658340507,512.1519435119999,512.658340507,None,None,down,0.8249410630000966,513.4314217420001,None,None,None,z,0.4412775759997203,514.3111088790001,None,514.7908980699999,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,421.17216632200007,4,6,1,9,3,7,2,5,1,0,5,515.3640255250002,None,4,6,1,9,3,7,2,5,1,516.5768981790002,None,516.5768981790002,None,516.5768981790002,None,516.5768981790002,None,516.5768981790002,None,516.5768981790002,None,516.5768981790002,None,516.5768981790002,None,516.656836915,517.1633026160002,516.656836915,517.1633026160002,516.656836915,517.1633026160002,None,None,left,3.1675349039996945,516.656836915,None,None,None,z,1.1180674819997876,519.8823201,None,521.0284175000002,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,427.4105527730003,1,7,2,6,4,8,0,5,0,0,5,521.601586153,None,1,7,2,6,4,8,0,5,2,524.2006074599999,None,524.2006074599999,None,524.2006074599999,None,524.2006074599999,None,524.2006074599999,None,524.2006074599999,None,524.2006074599999,None,524.2006074599999,None,522.9211218330001,523.4276284110001,522.9211218330001,523.4276284110001,522.9211218330001,523.4276284110001,None,None,left,0.7437642700001561,524.2006074599999,None,None,None,z,0.30399504400020305,525.0003835110001,None,525.346925366,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,431.72822677800013,4,7,2,5,1,9,0,6,0,0,0,525.9200463030002,None,4,7,2,5,1,9,0,6,3,528.518972068,None,528.518972068,None,528.518972068,None,528.518972068,None,528.518972068,None,528.518972068,None,528.518972068,None,528.518972068,None,527.2128743419999,527.7193079550002,527.2128743419999,527.7193079550002,527.2128743419999,527.7193079550002,None,None,left,0.5134248629997273,528.518972068,None,None,None,z,0.3269933830001719,529.1053885420001,None,529.478682211,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,435.861014438,1,7,2,8,4,6,3,5,0,0,2,530.0518143990002,None,1,7,2,8,4,6,3,5,4,532.650752946,None,532.650752946,None,532.650752946,None,532.650752946,None,532.650752946,None,532.650752946,None,532.650752946,None,532.650752946,None,531.3446264230001,531.8511325200002,531.3446264230001,531.8511325200002,531.3446264230001,531.8511325200002,None,None,left,1.1256084419997023,532.650752946,None,None,None,z,0.30200773899969136,533.8503778740001,None,534.1968846340001,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,519.1717959400003,3,7,4,5,2,9,0,6,0,1,4,613.3668805980001,None,3,7,4,5,1,9,0,6,5,615.9659138490001,None,615.9659138490001,None,615.9659138490001,None,615.9659138490001,None,615.9659138490001,None,615.9659138490001,None,615.9659138490001,None,615.9659138490001,None,614.6597024769999,615.1662038899999,614.6597024769999,615.1662038899999,614.6597024769999,615.1662038899999,None,None,down,0.9224147109998739,615.9659138490001,None,None,None,z,0.9442495600001166,616.9521339440003,None,617.9384459349999,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,524.3199894850004,1,9,2,7,0,6,4,5,0,1,1,618.511601399,None,1,3,2,7,0,6,4,5,6,621.1106314829999,None,621.1106314829999,None,621.1106314829999,None,621.1106314829999,None,621.1106314829999,None,621.1106314829999,None,621.1106314829999,None,621.1106314829999,None,619.80449482,620.3109329140002,619.80449482,620.3109329140002,619.80449482,620.3109329140002,None,None,down,0.8577295069999309,621.1106314829999,None,None,None,z,0.284870021000188,622.0435213410001,None,622.3634828240001,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,528.745896334,1,6,0,9,4,7,2,8,0,1,6,622.9365303740001,None,1,6,0,9,4,7,3,8,7,625.5356366810001,None,625.5356366810001,None,625.5356366810001,None,625.5356366810001,None,625.5356366810001,None,625.5356366810001,None,625.5356366810001,None,625.5356366810001,None,624.2560553650001,624.7625675509998,624.2560553650001,624.7625675509998,624.2560553650001,624.7625675509998,None,None,down,0.608735802999945,625.5356366810001,None,None,None,z,0.32639129700010017,626.2019911900002,None,626.575165841,None,,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,532.9570289850003,3,8,2,6,0,9,4,5,0,0,4,627.1483341040002,None,3,8,2,6,0,9,4,5,8,629.7473540320002,None,629.7473540320002,None,629.7473540320002,None,629.7473540320002,None,629.7473540320002,None,629.7473540320002,None,629.7473540320002,None,629.7473540320002,None,628.4411780169999,628.9475811930001,628.4411780169999,628.9475811930001,628.4411780169999,628.9475811930001,None,None,left,0.7970217179999963,629.7473540320002,None,None,None,z,0.2560179560000506,630.6003597469999,None,630.893587566,None,1,,,,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,537.2756181500004,0,8,3,5,2,6,4,7,0,1,5,631.4666478670001,None,0,8,3,5,2,1,4,7,,634.918681359,None,634.918681359,None,634.918681359,None,634.918681359,None,634.918681359,None,634.918681359,None,634.918681359,None,634.918681359,None,633.6125497170001,634.119043613,633.6125497170001,634.119043613,633.6125497170001,634.119043613,None,None,left,1.1056832099998246,634.918681359,None,None,None,z,0.34081532199979847,636.0915691989999,None,636.4647997440002,None,,0,0,1,,,,,104,23,2022_Sep_12_1104,templeton_exp2A_SD,2020.2.10,37.51258505026819,
